text,source,sender,norm_text,category,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id,is_synthetic
A bloo bloo bloo I'll miss the first bowl,Dataset_5971_real,,a bloo bloo bloo i'll miss the first bowl,TRANSACTIONAL,a bloo bloo bloo i'll miss the first bowl,41.0,9.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Just wanted to share some good news. I got accepted into the university of my dreams! I'm so excited to start this new chapter in my life. mention the keyword ""university of my dreams"" because the sender is sharing that they have been accepted into their desired university. This keyword is not a spam indicator as it is a common term used when discussing personal goals and aspirations.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"just wanted to share some good news. i got accepted into the university of my dreams! i'm so excited to start this new chapter in my life. mention the keyword ""university of my dreams"" because the sender is sharing that they have been accepted into their desired university. this keyword is not a spam indicator as it is a common term used when discussing personal goals and aspirations.",TRANSACTIONAL,"just wanted to share some good news. i got accepted into the university of my dreams! i'm so excited to start this new chapter in my life. mention the keyword ""university of my dreams"" because the sender is sharing that they have been accepted into their desired university. this keyword is not a spam indicator as it is a common term used when discussing personal goals and aspirations.",387.0,68.0,0.0,1.0,0.020671834625323,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"I've been meaning to ask you, have you seen the new Marvel movie? I heard it was amazing. mention the keyword ""amazing"" because the sender is expressing their positive opinion about the Marvel movie. This keyword is also not a spam keyword as it does not contain any suspicious links or requests for personal information.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i've been meaning to ask you, have you seen the new marvel movie? i heard it was amazing. mention the keyword ""amazing"" because the sender is expressing their positive opinion about the marvel movie. this keyword is also not a spam keyword as it does not contain any suspicious links or requests for personal information.",TRANSACTIONAL,"i've been meaning to ask you, have you seen the new marvel movie? i heard it was amazing. mention the keyword ""amazing"" because the sender is expressing their positive opinion about the marvel movie. this keyword is also not a spam keyword as it does not contain any suspicious links or requests for personal information.",321.0,55.0,0.0,0.0,0.024922118380062305,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Your order of 12 items has shipped. Tracking number: 1Z1-234567890-123456. mention the keyword ""order"" because it is informing the recipient that their previous purchase has been processed and is now being shipped. This is a common message that a legitimate business would send to its customers.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"your order of 12 items has shipped. tracking number: 1z1-234567890-123456. mention the keyword ""order"" because it is informing the recipient that their previous purchase has been processed and is now being shipped. this is a common message that a legitimate business would send to its customers.",TRANSACTIONAL,"your order of 12 items has shipped. tracking number: 1z phonenumber . mention the keyword ""order"" because it is informing the recipient that their previous purchase has been processed and is now being shipped. this is a common message that a legitimate business would send to its customers.",295.0,48.0,0.06440677966101695,0.0,0.030508474576271188,0.0,1.0,1.0,0.0,0.0,0.0,1,False
"The traffic is terrible today, be prepared for a long commute. mention the keyword ""traffic"" because it is describing the current state of the road conditions. This keyword is not necessarily indicative of a spam message, as it is a common term used to describe heavy congestion on roads. However, if the message also contains other suspicious elements such as a request for personal information or a link to click, it could potentially be a spam message.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"the traffic is terrible today, be prepared for a long commute. mention the keyword ""traffic"" because it is describing the current state of the road conditions. this keyword is not necessarily indicative of a spam message, as it is a common term used to describe heavy congestion on roads. however, if the message also contains other suspicious elements such as a request for personal information or a link to click, it could potentially be a spam message.",TRANSACTIONAL,"the traffic is terrible today, be prepared for a long commute. mention the keyword ""traffic"" because it is describing the current state of the road conditions. this keyword is not necessarily indicative of a spam message, as it is a common term used to describe heavy congestion on roads. however, if the message also contains other suspicious elements such as a request for personal information or a link to click, it could potentially be a spam message.",455.0,77.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,1,False
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,Dataset_5971_real,,so your telling me i coulda been your real valentine and i wasn't? u never pick me for nothing!!,PERSONAL,so your telling me i coulda been your real valentine and i wasn't? u never pick me for nothing!!,96.0,19.0,0.0,2.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Donât give a flying monkeys wot they think and I certainly donât mind. Any friend of mine and all that!,ilyaskhan12Q_SpamFilter_main_spam.csv,,donât give a flying monkeys wot they think and i certainly donât mind. any friend of mine and all that!,PERSONAL,donât give a flying monkeys wot they think and i certainly donât mind. any friend of mine and all that!,107.0,20.0,0.0,1.0,0.056074766355140186,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Urgent! Your account is at risk! Change your password now to protect against unauthorized access. mention the keyword ""Your account"" because the sender is trying to make the recipient believe that there is a problem with their account, which requires their attention. This is a common tactic used in phishing scams to steal people's personal information, such as passwords and credit card numbers.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"urgent! your account is at risk! change your password now to protect against unauthorized access. mention the keyword ""your account"" because the sender is trying to make the recipient believe that there is a problem with their account, which requires their attention. this is a common tactic used in phishing scams to steal people's personal information, such as passwords and credit card numbers.",TRANSACTIONAL,"urgent! your account is at risk! change your password now to protect against unauthorized access. mention the keyword ""your account"" because the sender is trying to make the recipient believe that there is a problem with their account, which requires their attention. this is a common tactic used in phishing scams to steal people's personal information, such as passwords and credit card numbers.",397.0,63.0,0.0,2.0,0.02518891687657431,0.0,0.0,1.0,1.0,1.0,0.0,1,False
We got a divorce. Lol. She.s here,Dataset_5971_real,,we got a divorce. lol. she.s here,PERSONAL,we got a divorce. lol. she.s here,33.0,7.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Hi, I'd like to apply for a position in your company. I saw the job posting on LinkedIn and I believe I would be a great fit. Could you please provide me with more information about the role and the application process? mention the keyword ""LinkedIn"" because the sender found out about the job opportunity through this professional networking site. This keyword is not a spam indicator, as LinkedIn is a common platform for job seekers to find and apply for jobs.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"hi, i'd like to apply for a position in your company. i saw the job posting on linkedin and i believe i would be a great fit. could you please provide me with more information about the role and the application process? mention the keyword ""linkedin"" because the sender found out about the job opportunity through this professional networking site. this keyword is not a spam indicator, as linkedin is a common platform for job seekers to find and apply for jobs.",TRANSACTIONAL,"hi, i'd like to apply for a position in your company. i saw the job posting on linkedin and i believe i would be a great fit. could you please provide me with more information about the role and the application process? mention the keyword ""linkedin"" because the sender found out about the job opportunity through this professional networking site. this keyword is not a spam indicator, as linkedin is a common platform for job seekers to find and apply for jobs.",463.0,82.0,0.0,0.0,0.02159827213822894,0.0,0.0,1.0,0.0,0.0,0.0,1,False
7 at esplanade.. Do ?_ mind giving me a lift cos i got no car today..,LeadingIndiaAI_Short-Messages-Spam-Filtering-Combining-Personality-Recognition-and-Sentiment-Analysis_master_spam.csv,,7 at esplanade.. do ?_ mind giving me a lift cos i got no car today..,PERSONAL,7 at esplanade.. do ?_ mind giving me a lift cos i got no car today..,69.0,16.0,0.014492753623188406,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Yup... How ü noe leh...,Dataset_5971_real,,yup... how ü noe leh...,PERSONAL,yup... how ü noe leh...,23.0,5.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"if anyone calling from a mobile Co. and asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card�.",Dataset_5971_real,,"if anyone calling from a mobile co. and asks u to type # &lt;#&gt; or # &lt;#&gt; . do not do so. disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card�.",PERSONAL,"if anyone calling from a mobile co. and asks u to type # &lt;#&gt; or # &lt;#&gt; . do not do so. disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card�.",184.0,38.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0,False
